timestamp,link_type,tx_id,rx_id,received_power,path_loss,delay_spread,is_line_of_sight,num_paths,p_tot_watts,p_max_watts,dominance,k_factor,k_factor_db,prop_mode,received_power_watts,snr,snr_db,theoretical_throughput_bps,theoretical_throughput_mbps,mcs_index,spectral_efficiency_bpshz,throughput_mbps_mcs
13.0,V2V,we_16,wn_2,-75.93,98.93,0.06,True,2,2.555477626361e-11,2.318357488608e-11,0.907211,9.777143,9.9,D,2.5527013026612416e-11,63.7856397466577,18.047229156998064,601760215.8580457,601.7602158580457,5,3.3,330.0
13.0,V2V,we_16,wn_3,-72.83,95.83,0.11,True,2,5.213873147943e-11,3.558221966012e-11,0.682453,2.149137,3.32,D,5.211947111050811e-11,130.23356099577236,21.14722915699808,703599290.4323093,703.5992904323093,6,4.4,440.00000000000006
13.0,V2V,we_16,wn_4,-71.53,94.53,0.13,True,2,7.033151547832e-11,4.5693780251540006e-11,0.649691,1.854626,2.68,D,7.030723198838326e-11,175.6802398510326,22.44722915699807,746499688.5787392,746.4996885787392,6,4.4,440.00000000000006
13.0,V2V,we_16,wn_5,-72.0,95.0,0.03,True,2,6.310695955006001e-11,6.265345041441e-11,0.992814,138.152565,21.4,D,6.30957344480193e-11,157.6605058671147,21.97722915699807,730979924.3715843,730.9799243715843,6,4.4,440.00000000000006
13.0,V2V,we_16,wn_6,-67.79,90.79,0.19,True,2,1.662459113563e-10,1.182320835676e-10,0.711188,2.462459,3.91,D,1.6634126503701663e-10,415.64533992258026,26.187229156998065,870267603.3767391,870.2676033767391,7,5.5,550.0
13.0,V2V,we_16,wn_7,-66.37,89.37,0.17,True,2,2.305738929843e-10,2.074947378205e-10,0.899906,8.990569,9.54,D,2.3067471887200668e-10,576.3985978810761,27.60722915699807,917342379.4001764,917.3423794001764,7,5.5,550.0
13.0,V2V,we_16,wn_8,-62.81,85.81,0.2,True,2,5.229993777581e-10,4.941517227647e-10,0.944842,17.129702,12.34,D,5.236004365857495e-10,1308.346918005371,31.16722915699807,1035463168.185014,1035.463168185014,7,5.5,550.0
13.0,V2V,we_16,wn_9,-54.24,77.24,0.02,True,2,3.767844725296e-09,3.767620877857e-09,0.999941,16831.199398,42.26,D,3.767037989839085e-09,9412.888530332546,39.73722915699807,1320057505.4867015,1320.0575054867015,7,5.5,550.0
13.0,V2V,sn_0,sn_1,-50.46,73.46,0.3,True,2,8.993658864597e-09,8.918579083735e-09,0.991652,118.788028,20.75,D,8.994975815300346e-09,22476.201437532098,43.51722915699807,1445617480.1072264,1445.6174801072264,7,5.5,550.0
13.0,V2V,sn_0,sn_2,-57.02,80.02,0.01,True,2,1.986075852469e-09,1.986047305623e-09,0.999986,69571.514081,48.42,D,1.986094917357372e-09,4962.755915435711,36.957229156998075,1227721645.9709675,1227.7216459709675,7,5.5,550.0
13.0,V2V,sn_0,sn_3,-60.96,83.96,0.13,True,2,8.01838774138e-10,7.912431427594e-10,0.986786,74.676356,18.73,D,8.016780633876788e-10,2003.193561688353,33.01722915699807,1096880613.3016906,1096.8806133016906,7,5.5,550.0
13.0,V2V,sn_0,sn_4,-67.96,90.96,0.07,True,2,1.600672853844e-10,1.567322184341e-10,0.979165,46.995224,16.72,D,1.599558028614671e-10,399.6896623225064,26.01722915699808,864634147.890844,864.634147890844,7,5.5,550.0
13.0,V2V,sn_0,sn_5,-68.76,91.76,0.14,True,2,1.329824211976e-10,1.156496638433e-10,0.869661,6.672318,8.24,D,1.33045441797809e-10,332.44738080412037,25.217229156998073,838131530.6679806,838.1315306679805,7,5.5,550.0
13.0,V2V,sn_0,sn_6,-70.58,93.58,0.03,True,2,8.742673236327e-11,8.675784357585001e-11,0.992349,129.704437,21.13,D,8.749837752274365e-11,218.636625494112,23.397229156998076,777897484.0715574,777.8974840715574,6,4.4,440.00000000000006
13.0,V2V,sn_0,sn_7,-70.05,93.05,0.15,True,2,9.891014441925e-11,6.610407358917e-11,0.668325,2.014995,3.04,D,9.885530946569392e-11,247.0147662810942,23.927229156998074,795428220.7993001,795.4282207993001,6,4.4,440.00000000000006
13.0,V2V,sn_0,sn_8,-72.55,95.55,0.11,True,2,5.5634621983410006e-11,3.91830601465e-11,0.704293,2.381723,3.77,D,5.559042572704037e-11,138.90661101209486,21.427229156998074,712832032.5608476,712.8320325608477,6,4.4,440.00000000000006
13.0,V2V,sn_0,sn_9,-74.7,97.7,0.04,True,2,3.391461583553e-11,3.2508956217080004e-11,0.958553,23.127189,13.64,D,3.388441561392021e-11,84.66870468245928,19.277229156998068,642069636.9877044,642.0696369877044,5,3.3,330.0
13.0,V2V,sn_0,sn_10,-75.67,98.67,0.01,True,2,2.7117512964350003e-11,2.704709907004e-11,0.997403,384.115938,25.84,D,2.7101916318908415e-11,67.72093033210498,18.307229156998073,610267766.2452637,610.2677662452637,5,3.3,330.0
13.0,V2V,sn_0,sn_11,-76.46,99.46,0.0,True,2,2.259606375971e-11,2.258129622737e-11,0.999346,1529.117778,31.84,D,2.2594357702209827e-11,56.45766542281316,17.517229156998084,584442747.0435247,584.4427470435247,5,3.3,330.0
13.0,V2V,sn_0,sn_12,-76.01,99.01,0.08,True,2,2.50324952458e-11,1.741469432144e-11,0.695684,2.286053,3.59,D,2.5061092530321087e-11,62.62142061549496,17.967229156998066,599144068.1352142,599.1440681352142,5,3.3,330.0
13.0,V2V,sn_0,sn_13,-78.1,101.1,0.03,True,2,1.5495352587900002e-11,1.5048008808580002e-11,0.97113,33.638578,15.27,D,1.5488166189124828e-11,38.701064940341894,15.877229156998078,531110580.1589196,531.1105801589197,5,3.3,330.0
13.0,V2V,sn_0,se_0,-66.84,89.84,0.19,True,2,2.068259011245e-10,1.763399609011e-10,0.852601,5.784304,7.62,D,2.0701413487910415e-10,517.2766988483361,27.137229156998075,901757872.2969418,901.7578722969416,7,5.5,550.0
13.0,V2V,sn_0,se_1,-68.07,91.07,0.18,True,2,1.560516550965e-10,1.171199382789e-10,0.75052,3.008342,4.78,D,1.5595525028269555e-10,389.6932790672052,25.90722915699808,860989262.7431419,860.9892627431419,7,5.5,550.0
13.0,V2V,sn_0,se_2,-69.75,92.75,0.15,True,2,1.05909155241e-10,8.058916482816e-11,0.760927,3.182828,5.03,D,1.0592537251772898e-10,264.68109074894795,24.22722915699808,805355174.069873,805.355174069873,6,4.4,440.00000000000006
13.0,V2V,sn_0,se_3,-73.26,96.26,0.07,True,2,4.725286980727001e-11,4.388234222618e-11,0.92867,13.019428,11.15,D,4.720630412635899e-11,117.956781924935,20.71722915699807,689429371.4337754,689.4293714337754,6,4.4,440.00000000000006
13.0,V2V,sn_0,se_4,-72.67,95.67,0.11,True,2,5.406604866192001e-11,3.423913013809e-11,0.633283,1.726901,2.37,D,5.4075432294558036e-11,135.12102022628196,21.30722915699807,708874605.9222033,708.8746059222033,6,4.4,440.00000000000006
13.0,V2V,sn_0,se_5,-75.63,98.63,0.02,True,2,2.733219344259e-11,2.6921113126040003e-11,0.98496,65.488694,18.16,D,2.7352687263067137e-11,68.34754438547509,18.347229156998075,611577289.2135293,611.5772892135293,5,3.3,330.0
13.0,V2V,sn_0,se_6,-75.87,98.87,0.08,True,2,2.588782154228e-11,1.947073874081e-11,0.75212,3.034204,4.82,D,2.5882129151530877e-11,64.67298638563437,18.107229156998063,603722815.6123773,603.7228156123773,5,3.3,330.0
13.0,V2V,sn_0,se_7,-75.95,98.95,0.08,True,2,2.5437418123590003e-11,1.607636468068e-11,0.631997,1.717367,2.35,D,2.5409727055493008e-11,63.49257135305599,18.027229156998064,601106108.6596537,601.1061086596536,5,3.3,330.0
13.0,V2V,sn_1,sn_0,-50.46,73.46,0.3,True,2,8.993660415227e-09,8.918579083735e-09,0.991652,118.785574,20.75,D,8.994975815300346e-09,22476.201437532098,43.51722915699807,1445617480.1072264,1445.6174801072264,7,5.5,550.0
13.0,V2V,sn_1,sn_2,-51.47,74.47,0.13,True,2,7.134383628235e-09,7.121181993706e-09,0.99815,539.41669,27.32,D,7.1285303012651914e-09,17812.41954339128,42.50722915699807,1412067686.874292,1412.067686874292,7,5.5,550.0
13.0,V2V,sn_1,sn_3,-57.93,80.93,0.09,True,2,1.610983709889e-09,1.60493834917e-09,0.996247,265.482644,24.24,D,1.6106456351782702e-09,4024.601787052148,36.04722915699807,1197498875.243576,1197.498875243576,7,5.5,550.0
13.0,V2V,sn_1,sn_4,-66.14,89.14,0.2,True,2,2.432799128368e-10,2.082980307785e-10,0.856207,5.954455,7.75,D,2.432204009073816e-10,607.7471287041019,27.837229156998077,924969925.2182646,924.9699252182646,7,5.5,550.0
13.0,V2V,sn_1,sn_5,-67.63,90.63,0.17,True,2,1.724518799941e-10,1.472832532516e-10,0.854054,5.851859,7.67,D,1.7258378919902038e-10,431.24385107201493,26.347229156998075,875570163.0586162,875.5701630586161,7,5.5,550.0
13.0,V2V,sn_1,sn_6,-68.72,91.72,0.16,True,2,1.341272515581e-10,1.067829714195e-10,0.796132,3.90513,5.92,D,1.3427649611378642e-10,335.5234785451934,25.257229156998076,839456335.1962731,839.4563351962731,7,5.5,550.0
13.0,V2V,sn_1,sn_7,-70.73,93.73,0.09,True,2,8.450689946323001e-11,7.914509604492001e-11,0.936552,14.76091,11.69,D,8.452788451602891e-11,211.21410423795325,23.24722915699807,772937673.4047877,772.9376734047877,6,4.4,440.00000000000006
13.0,V2V,sn_1,sn_8,-72.1,95.1,0.12,True,2,6.161434673595e-11,4.49435908438e-11,0.729434,2.695954,4.31,D,6.165950018614836e-11,154.07171460806683,21.877229156998084,727679174.9674824,727.6791749674825,6,4.4,440.00000000000006
13.0,V2V,sn_1,sn_9,-74.05,97.05,0.06,True,2,3.931952720921e-11,3.682082438884e-11,0.936451,14.735976,11.68,D,3.935500754557781e-11,98.33834968909994,19.927229156998077,663427887.4326816,663.4278874326816,5,3.3,330.0
13.0,V2V,sn_1,sn_10,-73.39,96.39,0.1,True,2,4.582489712049e-11,3.029152164088e-11,0.661028,1.950093,2.9,D,4.5814188671453305e-11,114.47823256235208,20.58722915699807,685147712.1641695,685.1477121641695,6,4.4,440.00000000000006
13.0,V2V,sn_1,sn_11,-73.83,96.83,0.1,True,2,4.143476088365e-11,2.5037606787870004e-11,0.604266,1.526948,1.84,D,4.139996748197304e-11,103.44819460762878,20.147229156998073,670664374.5337895,670.6643745337896,6,4.4,440.00000000000006
13.0,V2V,sn_1,sn_12,-76.7,99.7,0.05,True,2,2.140093220409e-11,1.906212688581e-11,0.890715,8.150369,9.11,D,2.1379620895022323e-11,53.42234106702229,17.27722915699807,576612711.2723377,576.6127112723377,5,3.3,330.0
13.0,V2V,sn_1,sn_13,-75.59,98.59,0.08,True,2,2.759676982637e-11,1.6364808224340002e-11,0.592997,1.456986,1.63,D,2.7605778562203447e-11,68.97995642729497,18.387229156998075,612886986.1177827,612.8869861177827,5,3.3,330.0
13.0,V2V,sn_1,se_0,-65.16,88.16,0.25,True,2,3.047821199267e-10,2.387347551033e-10,0.783296,3.614599,5.58,D,3.0478949896279827e-10,761.5929509315299,28.81722915699807,957476938.5272104,957.4769385272105,7,5.5,550.0
13.0,V2V,sn_1,se_1,-66.96,89.96,0.21,True,2,2.013400756632e-10,1.493899949753e-10,0.741978,2.875645,4.59,D,2.0137242498623894e-10,503.1794727292327,27.017229156998077,897779357.0972768,897.7793570972768,7,5.5,550.0
13.0,V2V,sn_1,se_2,-68.68,91.68,0.17,True,2,1.355663721693e-10,9.840645538968e-11,0.725891,2.648188,4.23,D,1.3551894123510351e-10,338.6280390682246,25.29722915699807,840781175.9840053,840.7811759840054,7,5.5,550.0
13.0,V2V,sn_1,se_3,-72.06,95.06,0.11,True,2,6.225859140426e-11,5.0752384909610006e-11,0.815187,4.41087,6.45,D,6.223002851691587e-11,155.4973226309742,21.91722915699807,728999416.5398707,728.9994165398707,6,4.4,440.00000000000006
13.0,V2V,sn_1,se_4,-72.85,95.85,0.11,True,2,5.188276118041e-11,3.891156139249e-11,0.74999,2.999843,4.77,D,5.18800038928962e-11,129.63519213617238,21.127229156998084,702939979.0188835,702.9399790188835,6,4.4,440.00000000000006
13.0,V2V,sn_1,se_5,-73.28,96.28,0.1,True,2,4.697184436827e-11,3.014217655881e-11,0.641707,1.791014,2.53,D,4.698941086052152e-11,117.41481974143306,20.69722915699807,688770583.6869366,688.7705836869366,6,4.4,440.00000000000006
13.0,V2V,sn_1,se_6,-75.19,98.19,0.08,True,2,3.027081311149e-11,2.142620401697e-11,0.707817,2.422516,3.84,D,3.026913428101305e-11,75.6350181934359,18.787229156998073,625993187.3847293,625.9931873847293,5,3.3,330.0
13.0,V2V,sn_1,se_7,-76.21,99.21,0.07,True,2,2.3956049066610003e-11,1.7533591669720002e-11,0.731907,2.730044,4.36,D,2.3933157564053902e-11,59.80299241392778,17.767229156998077,592607042.2413102,592.6070422413102,5,3.3,330.0
13.0,V2V,sn_2,sn_0,-57.02,80.02,0.01,True,2,1.986075817902e-09,1.986047305623e-09,0.999986,69655.857768,48.43,D,1.986094917357372e-09,4962.755915435711,36.957229156998075,1227721645.9709675,1227.7216459709675,7,5.5,550.0
13.0,V2V,sn_2,sn_1,-51.47,74.47,0.13,True,2,7.134384697062e-09,7.121181993706e-09,0.998149,539.373021,27.32,D,7.1285303012651914e-09,17812.41954339128,42.50722915699807,1412067686.874292,1412.067686874292,7,5.5,550.0
13.0,V2V,sn_2,sn_3,-52.35,75.35,0.02,True,2,5.817515746176e-09,5.817076735478e-09,0.999925,13250.421344,41.22,D,5.821032177708711e-09,14545.307790376584,41.62722915699807,1382836538.7770011,1382.8365387770011,7,5.5,550.0
13.0,V2V,sn_2,sn_4,-64.75,87.75,0.2,True,2,3.347528992252e-10,3.031134035768e-10,0.905484,9.580222,9.81,D,3.3496543915782786e-10,836.9951003443974,29.22722915699808,971079799.846128,971.079799846128,7,5.5,550.0
13.0,V2V,sn_2,sn_5,-66.18,89.18,0.21,True,2,2.408929943673e-10,2.009171190933e-10,0.834051,5.025959,7.01,D,2.409905428686593e-10,602.1752695368797,27.79722915699807,923643346.8434502,923.6433468434502,7,5.5,550.0
13.0,V2V,sn_2,sn_6,-67.21,90.21,0.21,True,2,1.899991698212e-10,1.38663698072e-10,0.729812,2.701128,4.32,D,1.9010782799233035e-10,475.0320539538489,26.767229156998084,889491491.1466104,889.4914911466104,7,5.5,550.0
13.0,V2V,sn_2,sn_7,-68.52,91.52,0.18,True,2,1.404844232654e-10,9.889827102142e-11,0.70398,2.378154,3.76,D,1.4060475241299154e-10,351.3362129260159,25.45722915699808,846080895.1646693,846.0808951646693,7,5.5,550.0
13.0,V2V,sn_2,sn_8,-70.91,93.91,0.14,True,2,8.106772257072001e-11,5.303552190738e-11,0.654213,1.89195,2.77,D,8.109610578538419e-11,202.638944990965,23.06722915699808,766986968.6219572,766.9869686219572,6,4.4,440.00000000000006
13.0,V2V,sn_2,sn_9,-73.57,96.57,0.04,True,2,4.398969386842e-11,4.274747466543e-11,0.971761,34.412183,15.37,D,4.395416154378252e-11,109.83048861514872,20.40722915699808,679221100.0072021,679.2211000072022,6,4.4,440.00000000000006
13.0,V2V,sn_2,sn_10,-72.5,95.5,0.11,True,2,5.61896936405e-11,3.4665924518000004e-11,0.616945,1.610588,2.07,D,5.6234132519034906e-11,140.51507376070688,21.47722915699807,714481192.2560322,714.4811922560323,6,4.4,440.00000000000006
13.0,V2V,sn_2,sn_11,-74.32,97.32,0.09,True,2,3.6972686476190006e-11,2.8293468026260004e-11,0.765253,3.25991,5.13,D,3.698281797802667e-11,92.410839525304,19.65722915699808,654551806.6899723,654.5518066899723,5,3.3,330.0
13.0,V2V,sn_2,sn_12,-74.91,97.91,0.09,True,2,3.2271999830050004e-11,2.1198964682480003e-11,0.656884,1.914467,2.82,D,3.228494121712638e-11,80.67201703429879,19.06722915699808,635176995.2926416,635.1769952926417,5,3.3,330.0
13.0,V2V,sn_2,sn_13,-77.03,100.03,0.05,True,2,1.980797539398e-11,1.8054290560030003e-11,0.911466,10.29506,10.13,D,1.981527025805097e-11,49.51341893565959,16.94722915699807,565859478.6915696,565.8594786915696,5,3.3,330.0
13.0,V2V,sn_2,sn_14,-77.4,100.4,0.06,True,2,1.820758369226e-11,1.540708217853e-11,0.84619,5.501544,7.4,D,1.8197008586099822e-11,45.469786571963574,16.57722915699807,553822111.3691739,553.8221113691739,5,3.3,330.0
13.0,V2V,sn_2,se_0,-64.46,87.46,0.03,True,2,3.583734748749e-10,3.576527046104e-10,0.997989,496.209017,26.96,D,3.580964371026363e-10,894.7936959086362,29.517229156998077,980702270.312914,980.702270312914,7,5.5,550.0
13.0,V2V,sn_2,se_1,-66.88,89.88,0.04,True,2,2.052202140895e-10,2.042587495709e-10,0.995315,212.445437,23.27,D,2.0511621788255668e-10,512.5342775676078,27.097229156998075,900431676.7051092,900.4316767051092,7,5.5,550.0
13.0,V2V,sn_2,se_2,-68.09,91.09,0.17,True,2,1.553899762208e-10,1.263653721568e-10,0.813214,4.353733,6.39,D,1.5523870099580818e-10,387.9028010889759,25.887229156998075,860326581.5656698,860.3265815656698,7,5.5,550.0
13.0,V2V,sn_2,se_3,-70.72,93.72,0.14,True,2,8.468608794863e-11,6.054258844448001e-11,0.714906,2.507614,3.99,D,8.472274141405962e-11,211.70100303363225,23.257229156998072,773268302.6403047,773.2683026403047,6,4.4,440.00000000000006
13.0,V2V,sn_2,se_4,-71.73,94.73,0.12,True,2,6.713813218115e-11,4.537115500091e-11,0.675788,2.084403,3.19,D,6.714288529259523e-11,167.77332656820394,22.24722915699807,739894310.4077582,739.8943104077582,6,4.4,440.00000000000006
13.0,V2V,sn_2,se_5,-72.55,95.55,0.11,True,2,5.561356802343001e-11,3.4483052593360006e-11,0.620047,1.631908,2.13,D,5.559042572704037e-11,138.90661101209486,21.427229156998074,712832032.5608476,712.8320325608477,6,4.4,440.00000000000006
13.0,V2V,sn_2,se_6,-74.56,97.56,0.09,True,2,3.503276973016e-11,2.398533244319e-11,0.684654,2.171122,3.37,D,3.499451670283569e-11,87.44257047185329,19.41722915699807,646666905.0764079,646.6669050764079,5,3.3,330.0
13.0,V2V,sn_2,se_7,-75.99,98.99,0.07,True,2,2.5204904223180003e-11,1.941227582451e-11,0.770179,3.351203,5.25,D,2.5176769277588595e-11,62.910467959991486,17.987229156998083,599798034.5889184,599.7980345889184,5,3.3,330.0
13.0,V2V,sn_2,se_8,-76.5,99.5,0.07,True,2,2.240838225678e-11,1.5792305821120003e-11,0.70475,2.386959,3.78,D,2.2387211385683377e-11,55.94005843499094,17.477229156998067,583137206.8540572,583.1372068540572,5,3.3,330.0
13.0,V2V,sn_3,sn_0,-60.96,83.96,0.13,True,2,8.018378486055e-10,7.912431427594e-10,0.986787,74.68288,18.73,D,8.016780633876788e-10,2003.193561688353,33.01722915699807,1096880613.3016906,1096.8806133016906,7,5.5,550.0
13.0,V2V,sn_3,sn_1,-57.93,80.93,0.09,True,2,1.610983228778e-09,1.60493834917e-09,0.996248,265.503774,24.24,D,1.6106456351782702e-09,4024.601787052148,36.04722915699807,1197498875.243576,1197.498875243576,7,5.5,550.0
13.0,V2V,sn_3,sn_2,-52.35,75.35,0.02,True,2,5.817515759372e-09,5.817076735478e-09,0.999925,13250.02307,41.22,D,5.821032177708711e-09,14545.307790376584,41.62722915699807,1382836538.7770011,1382.8365387770011,7,5.5,550.0
13.0,V2V,sn_3,sn_4,-62.9,85.9,0.07,True,2,5.125946268944e-10,5.089500967067e-10,0.99289,139.647656,21.45,D,5.128613839913648e-10,1281.5127036265983,31.077229156998072,1032475740.084009,1032.475740084009,7,5.5,550.0
13.0,V2V,sn_3,sn_5,-64.75,87.75,0.2,True,2,3.347523509666e-10,3.031134035768e-10,0.905486,9.580388,9.81,D,3.3496543915782786e-10,836.9951003443974,29.22722915699808,971079799.846128,971.079799846128,7,5.5,550.0
13.0,V2V,sn_3,sn_6,-66.82,89.82,0.14,True,2,2.079643185211e-10,1.939216276485e-10,0.932475,13.809435,11.4,D,2.0796966871036978e-10,519.6643396061214,27.15722915699808,902420978.9444745,902.4209789444744,7,5.5,550.0
13.0,V2V,sn_3,sn_7,-67.85,90.85,0.18,True,2,1.63994875175e-10,1.307792634962e-10,0.797459,3.937283,5.95,D,1.6405897731995418e-10,409.94247206385353,26.127229156998084,868279263.4588779,868.279263458878,7,5.5,550.0
13.0,V2V,sn_3,sn_8,-70.81,93.81,0.13,True,2,8.291078514754e-11,6.482376798094001e-11,0.78185,3.583994,5.54,D,8.298507675144218e-11,207.3590123724192,23.16722915699807,770292769.3577101,770.2927693577101,6,4.4,440.00000000000006
13.0,V2V,sn_3,sn_9,-71.67,94.67,0.12,True,2,6.804361998377e-11,5.113942777384e-11,0.751568,3.025251,4.81,D,6.807693586937417e-11,170.10728603042023,22.307229156998076,741875738.324409,741.875738324409,6,4.4,440.00000000000006
13.0,V2V,sn_3,sn_10,-71.98,94.98,0.12,True,2,6.345246252517e-11,4.070845118274e-11,0.641558,1.789854,2.53,D,6.338697112569263e-11,158.38823369738287,21.99722915699807,731640132.0903686,731.6401320903686,6,4.4,440.00000000000006
13.0,V2V,sn_3,sn_11,-74.5,97.5,0.06,True,2,3.549115491454e-11,3.2694810336100004e-11,0.92121,11.691982,10.68,D,3.548133892335753e-11,88.65901779949407,19.47722915699807,648637678.9864179,648.6376789864179,5,3.3,330.0
13.0,V2V,sn_3,sn_12,-74.51,97.51,0.09,True,2,3.5365038655300005e-11,2.40103668158e-11,0.678929,2.11458,3.25,D,3.539973410834343e-11,88.45510771700006,19.46722915699807,648309195.4667147,648.3091954667148,5,3.3,330.0
13.0,V2V,sn_3,sn_13,-74.72,97.72,0.09,True,2,3.371738734129e-11,2.0247445311400003e-11,0.600505,1.503158,1.77,D,3.3728730865886926e-11,84.27968732105678,19.25722915699808,641413024.3336377,641.4130243336377,5,3.3,330.0
13.0,V2V,sn_3,sn_14,-75.63,98.63,0.08,True,2,2.733173872371e-11,1.7124316643360002e-11,0.626536,1.677634,2.25,D,2.7352687263067137e-11,68.34754438547509,18.347229156998075,611577289.2135293,611.5772892135293,5,3.3,330.0
13.0,V2V,sn_3,sn_15,-78.17,101.17,0.03,True,2,1.524765337002e-11,1.453102589305e-11,0.953001,20.276959,13.07,D,1.5240527537972907e-11,38.082277706079225,15.807229156998073,528844264.4576171,528.8442644576172,5,3.3,330.0
13.0,V2V,sn_3,se_0,-61.54,84.54,0.29,True,2,7.019072710659e-10,6.319837513439e-10,0.900381,9.038214,9.56,D,7.014552984199712e-10,1752.761865117369,32.43722915699807,1077623714.9127693,1077.6237149127694,7,5.5,550.0
13.0,V2V,sn_3,se_1,-64.9,87.9,0.14,True,2,3.237170508231e-10,3.092607888475e-10,0.955343,21.39286,13.3,D,3.2359365692962813e-10,808.5798523978713,29.077229156998072,966102957.6635802,966.10295766358,7,5.5,550.0
13.0,V2V,sn_3,se_2,-66.35,89.35,0.22,True,2,2.317155113249e-10,1.738171629125e-10,0.750132,3.002109,4.77,D,2.3173946499684802e-10,579.0591329256571,27.627229156998077,918005617.006672,918.005617006672,7,5.5,550.0
13.0,V2V,sn_3,se_3,-69.67,92.67,0.16,True,2,1.078242141371e-10,7.507924921733001e-11,0.696312,2.292849,3.6,D,1.0789467222298275e-10,269.601879617648,24.30722915699807,808002805.0174326,808.0028050174326,6,4.4,440.00000000000006
13.0,V2V,sn_3,se_4,-71.88,94.88,0.11,True,2,6.486169266029e-11,5.458681123884e-11,0.841588,5.312646,7.25,D,6.486344335482388e-11,162.07756960225856,22.097229156998075,734941455.0923433,734.9414550923433,6,4.4,440.00000000000006
13.0,V2V,sn_3,se_5,-71.92,94.92,0.12,True,2,6.426770641253001e-11,4.047568772776e-11,0.629798,1.70123,2.31,D,6.426877173170194e-11,160.5916335124986,22.057229156998073,733620869.3542061,733.6208693542061,6,4.4,440.00000000000006
